InvoiceNo,CustomerID,InvoiceDate,Quantity,UnitPrice,Country
13385,1230,2025-03-17 06:16:48.350205,6,302.83,Canada
67241,1689,2025-08-19 06:16:48.350205,1,306.24,Germany
20367,1062,2025-10-21 06:16:48.350205,6,197.15,Australia
75030,1484,2026-01-03 06:16:48.350205,3,213.51,USA
56505,1627,2025-07-01 06:16:48.350205,4,417.95,Canada
43332,1702,2025-06-05 06:16:48.350205,9,240.74,India
95178,1573,2025-05-23 06:16:48.350205,3,493.95,Canada
86325,1767,2025-09-05 06:16:48.350205,1,222.61,India
45268,1482,2025-05-10 06:16:48.350205,3,326.54,India
96486,1518,2025-05-30 06:16:48.350205,7,29.93,Canada
35563,1154,2025-12-04 06:16:48.350205,7,328.4,India
46404,1091,2026-01-22 06:16:48.350205,5,426.46,Australia
65182,1981,2025-08-31 06:16:48.350205,1,471.52,UK
42991,1525,2025-08-23 06:16:48.350205,8,498.67,USA
57663,1454,2025-06-22 06:16:48.350205,8,144.68,Canada
75886,1740,2025-09-24 06:16:48.350205,2,289.81,UK
93848,1597,2025-09-11 06:16:48.350205,3,228.11,India
34127,1644,2026-02-11 06:16:48.350205,4,284.09,India
67692,1509,2025-04-18 06:16:48.350205,1,82.94,USA
47500,1182,2025-09-26 06:16:48.350205,4,428.79,UK
43785,1385,2025-06-19 06:16:48.350205,5,455.24,UK
94146,1573,2025-11-06 06:16:48.350205,3,227.58,Canada
99126,1730,2026-02-09 06:16:48.350205,2,143.81,India
57997,1404,2025-04-05 06:16:48.350205,6,74.71,Germany
17170,1245,2025-04-28 06:16:48.350205,8,343.46,Canada
23303,1741,2025-03-13 06:16:48.350205,7,159.55,Canada
81743,1590,2025-11-16 06:16:48.350205,1,455.22,Canada
87852,1660,2025-10-26 06:16:48.350205,4,337.15,USA
45187,1649,2026-02-03 06:16:48.350205,3,324.61,USA
75034,1470,2026-02-22 06:16:48.350205,6,281.9,Canada
81776,1825,2025-06-28 06:16:48.350205,9,27.66,Australia
11893,1887,2025-09-12 06:16:48.350205,9,466.3,Germany
23753,1422,2025-10-11 06:16:48.350205,7,315.83,UK
48090,1900,2025-06-06 06:16:48.350205,9,497.06,UK
74922,1064,2025-04-17 06:16:48.350205,8,270.99,India
86768,1012,2025-10-04 06:16:48.350205,5,356.5,UK
69412,1212,2025-09-06 06:16:48.350205,9,32.82,UK
66030,1985,2025-11-08 06:16:48.350205,7,317.71,Germany
27509,1241,2025-10-26 06:16:48.350205,5,383.5,UK
78653,1492,2025-06-23 06:16:48.350205,8,390.36,Germany
46929,1212,2025-06-22 06:16:48.350205,7,386.21,USA
58291,1692,2025-07-28 06:16:48.350205,9,117.01,Germany
14042,1337,2025-05-29 06:16:48.350205,1,487.82,USA
72574,1996,2025-04-08 06:16:48.350205,9,497.62,Germany
47201,1172,2025-03-27 06:16:48.350205,7,42.42,Canada
24016,1671,2025-07-10 06:16:48.350205,1,468.54,Australia
35022,1163,2025-06-13 06:16:48.350205,1,148.28,USA
37938,1464,2025-10-23 06:16:48.350205,5,346.2,USA
53678,1994,2025-11-25 06:16:48.350205,8,172.36,UK
71720,1496,2026-03-01 06:16:48.350205,9,484.04,USA
66805,1699,2026-02-25 06:16:48.350205,6,55.24,Germany
84323,1394,2025-07-30 06:16:48.350205,8,251.38,Canada
11986,1702,2025-10-09 06:16:48.350205,6,216.88,Canada
86478,1916,2025-05-01 06:16:48.350205,6,166.38,UK
92994,1307,2025-10-15 06:16:48.350205,4,324.54,Germany
22161,1767,2025-04-15 06:16:48.350205,5,69.87,Germany
30689,1182,2025-05-21 06:16:48.350205,2,359.75,India
70924,1628,2025-03-19 06:16:48.350205,3,490.39,USA
84308,1793,2025-07-25 06:16:48.350205,3,403.26,UK
73745,1509,2025-07-14 06:16:48.350205,5,430.71,Canada
11211,1707,2025-08-07 06:16:48.350205,5,183.02,Australia
10229,1545,2025-03-26 06:16:48.350205,6,165.82,India
58542,1563,2025-05-04 06:16:48.350205,5,260.94,Germany
24345,1623,2025-11-04 06:16:48.350205,6,27.63,USA
41819,1763,2025-03-04 06:16:48.350205,8,472.95,Canada
57779,1593,2026-01-11 06:16:48.350205,2,76.17,India
92421,1743,2025-11-20 06:16:48.350205,4,451.99,Germany
75584,1226,2025-06-12 06:16:48.350205,6,46.37,Canada
29950,1744,2025-03-30 06:16:48.350205,5,412.2,Canada
25173,1732,2025-07-24 06:16:48.350205,1,80.22,Germany
68032,1435,2025-05-05 06:16:48.350205,9,23.88,Germany
38036,1924,2025-09-29 06:16:48.350205,3,361.15,UK
81356,1421,2025-04-12 06:16:48.350205,2,143.73,Canada
24292,1553,2026-03-02 06:16:48.350205,9,358.68,Germany
13052,1020,2025-05-10 06:16:48.350205,7,279.77,Australia
54377,1553,2026-03-02 06:16:48.350205,5,58.86,Australia
99317,1396,2025-10-17 06:16:48.350205,6,466.4,India
77838,1624,2025-09-22 06:16:48.350205,4,228.9,USA
77819,1104,2025-09-01 06:16:48.350205,1,368.55,Australia
25620,1191,2025-06-10 06:16:48.350205,4,253.01,UK
40461,1016,2025-10-01 06:16:48.350205,9,304.16,Germany
30750,1119,2025-08-28 06:16:48.350205,1,154.87,USA
98719,1392,2025-06-28 06:16:48.350205,3,104.18,UK
19472,1424,2025-12-24 06:16:48.350205,5,273.57,Canada
79263,1128,2025-06-13 06:16:48.350205,7,222.91,USA
67602,1129,2025-07-08 06:16:48.350205,9,198.11,Australia
35523,1571,2026-01-23 06:16:48.350205,6,337.92,UK
40766,1559,2025-12-12 06:16:48.350205,3,346.8,Germany
76060,1028,2025-11-12 06:16:48.350205,7,27.73,Germany
19079,1096,2025-10-22 06:16:48.350205,4,172.68,UK
18399,1009,2025-08-16 06:16:48.350205,3,208.82,Canada
70726,1241,2025-05-04 06:16:48.350205,7,52.96,Australia
26532,1825,2025-05-08 06:16:48.350205,7,121.77,UK
92357,1955,2025-08-20 06:16:48.350205,4,30.56,India
53162,1231,2025-10-31 06:16:48.350205,7,498.14,UK
13749,1788,2025-12-11 06:16:48.350205,2,369.6,UK
21353,1283,2026-01-18 06:16:48.350205,1,48.29,Australia
38477,1714,2025-09-05 06:16:48.350205,2,15.02,Germany
34570,1758,2025-04-21 06:16:48.350205,4,361.05,Canada
96373,1801,2025-11-13 06:16:48.350205,8,222.4,UK
21437,1775,2025-04-05 06:16:48.350205,3,394.46,USA
48104,1954,2025-11-16 06:16:48.350205,6,462.12,Germany
73370,1725,2025-07-29 06:16:48.350205,6,301.65,Germany
14551,1199,2025-08-12 06:16:48.350205,9,97.62,UK
78359,1944,2026-02-23 06:16:48.350205,9,392.19,Australia
64880,1078,2025-12-03 06:16:48.350205,4,478.13,USA
22916,1912,2026-01-13 06:16:48.350205,9,292.21,UK
90703,1955,2026-01-15 06:16:48.350205,6,342.59,USA
51445,1854,2026-02-02 06:16:48.350205,2,172.05,Germany
57636,1855,2026-01-07 06:16:48.350205,6,193.86,USA
83927,1172,2025-09-28 06:16:48.350205,2,368.65,UK
88194,1466,2025-09-10 06:16:48.350205,8,464.25,India
39685,1580,2026-02-06 06:16:48.350205,4,316.35,India
61134,1415,2025-09-30 06:16:48.350205,5,395.97,USA
98916,1939,2025-09-06 06:16:48.350205,8,89.96,Australia
77847,1448,2025-06-06 06:16:48.350205,8,109.92,UK
49993,1086,2026-01-25 06:16:48.350205,6,268.36,Canada
54333,1100,2025-08-01 06:16:48.350205,4,92.39,India
68865,1007,2026-01-28 06:16:48.350205,1,319.32,Germany
89096,1844,2025-11-19 06:16:48.350205,7,149.37,UK
59756,1199,2025-05-03 06:16:48.350205,8,396.81,UK
71192,1504,2025-07-10 06:16:48.350205,9,405.01,India
70686,1086,2025-05-23 06:16:48.350205,2,234.57,Canada
58733,1042,2025-12-01 06:16:48.350205,1,94.5,Germany
35993,1384,2026-02-26 06:16:48.350205,4,325.15,Canada
40492,1620,2025-06-09 06:16:48.350205,5,496.43,Germany
30981,1434,2026-01-26 06:16:48.350205,1,313.18,India
34143,1407,2025-08-20 06:16:48.350205,5,22.71,UK
87603,1482,2025-05-02 06:16:48.350205,6,13.56,Germany
99452,1663,2025-07-09 06:16:48.350205,3,163.58,UK
70277,1016,2026-03-02 06:16:48.350205,7,101.91,USA
59990,1644,2025-11-10 06:16:48.350205,6,407.46,USA
72888,1147,2025-05-03 06:16:48.350205,4,423.18,India
79351,1276,2025-04-06 06:16:48.350205,3,133.02,India
59999,1231,2026-02-06 06:16:48.350205,5,166.19,Australia
80309,1825,2025-04-21 06:16:48.350205,3,121.94,India
22446,1926,2026-02-15 06:16:48.350205,9,454.65,USA
40733,1365,2025-10-18 06:16:48.350205,9,253.81,Germany
86000,1227,2025-03-27 06:16:48.350205,6,329.79,Canada
58632,1650,2026-02-12 06:16:48.350205,6,210.66,India
31576,1435,2025-07-28 06:16:48.350205,4,317.35,Canada
13320,1398,2025-07-23 06:16:48.350205,4,196.0,Canada
20750,1210,2025-11-21 06:16:48.350205,2,173.14,USA
63463,1390,2025-07-16 06:16:48.350205,4,319.07,Australia
36572,1498,2025-11-15 06:16:48.350205,8,297.58,Germany
27948,1539,2025-06-18 06:16:48.350205,2,150.3,USA
48826,1562,2025-10-19 06:16:48.350205,9,78.93,India
99051,1490,2025-12-19 06:16:48.350205,1,187.45,USA
37867,1441,2025-09-14 06:16:48.350205,2,210.52,USA
70231,1260,2025-08-23 06:16:48.350205,2,316.2,USA
76262,1772,2025-06-24 06:16:48.350205,6,457.69,India
82233,1349,2025-05-03 06:16:48.350205,7,22.91,India
54678,1351,2025-07-29 06:16:48.350205,3,125.61,USA
22963,1519,2025-03-06 06:16:48.350205,9,100.89,USA
74360,1319,2025-11-14 06:16:48.350205,5,253.64,Canada
59434,1137,2025-11-22 06:16:48.350205,5,217.7,Germany
76617,1549,2025-07-30 06:16:48.350205,4,365.87,Canada
30269,1622,2025-03-02 06:16:48.350205,9,125.0,Australia
86312,1991,2025-10-21 06:16:48.350205,8,299.28,Germany
89732,1367,2025-11-15 06:16:48.350205,4,442.51,Australia
91494,1219,2026-02-03 06:16:48.350205,4,455.79,Germany
98905,1336,2025-08-31 06:16:48.350205,2,479.6,USA
87225,1222,2025-06-05 06:16:48.350205,9,387.76,Canada
92867,1647,2025-08-19 06:16:48.350205,3,453.46,Germany
47528,1767,2026-02-09 06:16:48.350205,4,121.09,Australia
88972,1359,2026-01-20 06:16:48.350205,7,102.8,Germany
75602,1920,2025-05-22 06:16:48.350205,8,8.21,India
43332,1328,2025-09-12 06:16:48.350205,8,354.89,Germany
88929,1961,2025-09-09 06:16:48.350205,4,469.05,USA
79206,1462,2025-05-27 06:16:48.350205,7,97.53,UK
12251,1945,2025-09-23 06:16:48.350205,1,320.29,India
55717,1962,2025-03-31 06:16:48.350205,6,374.5,UK
37027,1560,2025-03-05 06:16:48.350205,6,464.17,USA
96551,1803,2025-07-16 06:16:48.350205,6,325.2,UK
19583,1381,2025-05-04 06:16:48.350205,2,485.3,Germany
60387,1835,2025-06-19 06:16:48.350205,8,175.61,UK
33104,1589,2026-01-29 06:16:48.350205,5,178.21,Canada
22224,1616,2025-08-15 06:16:48.350205,5,273.79,USA
70624,1168,2025-06-06 06:16:48.350205,2,194.83,Canada
66058,1216,2025-03-05 06:16:48.350205,4,5.71,UK
39299,1377,2025-03-15 06:16:48.350205,9,367.23,Canada
88572,1118,2025-11-09 06:16:48.350205,9,377.1,India
95469,1189,2025-10-09 06:16:48.350205,6,374.75,UK
87928,1766,2026-02-15 06:16:48.350205,9,175.79,Australia
83474,1369,2025-12-18 06:16:48.350205,4,263.53,Canada
14141,1777,2025-08-30 06:16:48.350205,1,183.19,Germany
33350,1148,2025-08-17 06:16:48.350205,2,12.94,UK
85082,1675,2025-12-27 06:16:48.350205,1,283.41,Australia
80871,1651,2025-12-10 06:16:48.350205,8,66.26,India
15077,1858,2025-08-06 06:16:48.350205,9,44.62,Germany
56015,1487,2025-12-07 06:16:48.350205,6,378.97,UK
81147,1769,2025-04-16 06:16:48.350205,2,9.71,Germany
69180,1373,2025-03-22 06:16:48.350205,6,479.71,UK
50857,1780,2025-09-29 06:16:48.350205,9,260.05,UK
69840,1692,2025-05-22 06:16:48.350205,3,491.59,USA
69902,1159,2025-06-01 06:16:48.350205,9,33.71,Canada
15577,1350,2025-03-18 06:16:48.350205,2,293.85,UK
30002,1911,2026-02-12 06:16:48.350205,5,177.92,India
60711,1287,2026-02-06 06:16:48.350205,2,422.52,Australia
49451,1287,2025-10-18 06:16:48.350205,7,183.81,Canada
59103,1891,2025-09-17 06:16:48.350205,9,133.94,USA
38647,1225,2025-03-02 06:16:48.350205,7,429.49,Canada
44831,1522,2026-02-19 06:16:48.350205,5,190.45,Canada
76830,1521,2025-06-30 06:16:48.350205,4,13.33,UK
90632,1782,2025-08-29 06:16:48.350205,4,198.19,India
46833,1272,2025-06-07 06:16:48.350205,8,328.99,UK
34398,1935,2025-04-05 06:16:48.350205,1,130.91,India
71554,1401,2025-06-28 06:16:48.350205,5,218.83,India
60755,1182,2025-05-02 06:16:48.350205,2,33.07,Germany
27706,1968,2025-06-24 06:16:48.350205,9,296.11,UK
32340,1664,2025-09-03 06:16:48.350205,7,379.37,USA
74994,1487,2025-07-18 06:16:48.350205,8,209.59,Australia
73884,1826,2025-11-14 06:16:48.350205,6,213.02,Canada
94361,1845,2025-03-23 06:16:48.350205,9,48.7,Germany
27482,1123,2025-10-27 06:16:48.350205,6,104.96,USA
64225,1984,2025-10-13 06:16:48.350205,7,81.56,Australia
68849,1625,2025-03-20 06:16:48.350205,7,243.44,Australia
84854,1789,2025-09-15 06:16:48.350205,9,266.98,UK
51256,1413,2025-08-13 06:16:48.350205,8,474.73,India
91110,1979,2025-05-03 06:16:48.350205,1,41.25,UK
24650,1724,2025-03-27 06:16:48.350205,4,301.93,Australia
56118,1171,2025-08-15 06:16:48.350205,7,265.62,UK
38930,1287,2025-05-13 06:16:48.350205,8,260.54,Germany
95707,1434,2025-06-08 06:16:48.350205,7,437.21,USA
21801,1685,2025-07-20 06:16:48.350205,3,106.74,Australia
61360,1112,2025-11-08 06:16:48.350205,4,25.18,Germany
97908,1887,2025-10-11 06:16:48.350205,7,337.77,USA
26559,1916,2025-10-31 06:16:48.350205,8,175.85,Germany
42334,1994,2026-01-06 06:16:48.350205,7,13.71,Canada
23288,1121,2025-09-06 06:16:48.350205,6,129.43,India
32398,1543,2025-11-17 06:16:48.350205,9,158.12,India
86230,1221,2026-02-18 06:16:48.350205,9,310.33,India
22191,1630,2025-05-11 06:16:48.350205,7,90.43,Canada
28051,1038,2025-11-02 06:16:48.350205,8,209.46,Australia
71715,1496,2026-02-02 06:16:48.350205,6,243.83,Australia
20737,1779,2025-11-30 06:16:48.350205,1,232.32,Canada
75140,1232,2025-11-20 06:16:48.350205,1,487.1,India
35251,1942,2025-05-01 06:16:48.350205,6,27.52,India
60975,1529,2025-08-28 06:16:48.350205,2,475.73,USA
15147,1148,2025-10-09 06:16:48.350205,8,293.06,USA
60508,1396,2025-06-30 06:16:48.350205,1,398.89,UK
62224,1660,2025-11-28 06:16:48.350205,2,218.04,Germany
29643,1637,2025-07-03 06:16:48.350205,8,229.65,USA
48967,1903,2025-11-23 06:16:48.350205,6,440.27,USA
50733,1301,2025-03-19 06:16:48.350205,2,448.49,USA
94003,1359,2026-02-18 06:16:48.350205,2,123.15,USA
44808,1237,2025-12-30 06:16:48.350205,7,103.62,Canada
77288,1646,2025-04-28 06:16:48.350205,5,250.64,UK
68959,1662,2025-05-05 06:16:48.350205,5,450.64,USA
11849,1235,2025-06-23 06:16:48.350205,8,164.57,Australia
78178,1735,2025-10-03 06:16:48.350205,7,327.75,Germany
77136,1202,2025-06-13 06:16:48.350205,9,355.54,USA
70740,1255,2025-04-10 06:16:48.350205,4,390.44,Canada
96322,1597,2026-02-28 06:16:48.350205,4,284.14,Australia
54565,1661,2026-01-27 06:16:48.350205,2,204.22,India
30183,1234,2025-08-25 06:16:48.350205,3,483.67,India
11132,1344,2025-12-20 06:16:48.350205,1,307.61,UK
48259,1533,2025-03-12 06:16:48.350205,1,365.64,India
73668,1859,2026-02-05 06:16:48.350205,7,175.77,USA
48563,1796,2025-04-24 06:16:48.350205,5,336.62,Canada
20931,1780,2025-06-25 06:16:48.350205,3,132.61,UK
83169,1465,2025-04-10 06:16:48.350205,7,126.32,Australia
60639,1769,2025-11-28 06:16:48.350205,2,358.79,USA
68901,1540,2025-04-28 06:16:48.350205,3,263.09,India
11044,1212,2025-03-10 06:16:48.350205,1,343.22,Germany
56691,1462,2025-07-21 06:16:48.350205,8,138.37,USA
34363,1435,2025-10-03 06:16:48.350205,2,301.37,Germany
56694,1282,2025-05-10 06:16:48.350205,7,224.75,Australia
11582,1561,2026-01-05 06:16:48.350205,9,300.5,Germany
89910,1606,2026-01-13 06:16:48.350205,6,148.99,Australia
76844,1462,2026-01-20 06:16:48.350205,2,359.15,UK
31301,1406,2025-12-04 06:16:48.350205,2,403.94,Canada
84329,1087,2026-02-16 06:16:48.350205,9,133.66,India
11620,1043,2025-05-19 06:16:48.350205,8,153.81,India
72224,1460,2026-01-13 06:16:48.350205,9,332.27,USA
66655,1277,2025-08-16 06:16:48.350205,4,349.31,India
47534,1682,2025-08-11 06:16:48.350205,4,353.53,UK
49390,1420,2025-05-18 06:16:48.350205,2,342.94,India
81629,1700,2025-07-09 06:16:48.350205,1,199.44,USA
65856,1352,2025-12-30 06:16:48.350205,4,200.45,India
59252,1695,2025-05-30 06:16:48.350205,8,131.13,Canada
65809,1514,2025-05-21 06:16:48.350205,2,82.63,Australia
32259,1702,2025-06-11 06:16:48.350205,8,347.83,Germany
30655,1629,2025-10-29 06:16:48.350205,1,51.13,Germany
43005,1018,2025-05-19 06:16:48.350205,1,469.21,Australia
41629,1022,2026-02-17 06:16:48.350205,4,414.21,Germany
33610,1412,2025-08-25 06:16:48.350205,7,429.47,Canada
67184,1029,2025-08-21 06:16:48.350205,9,453.8,UK
31602,1806,2025-06-28 06:16:48.350205,5,207.26,USA
95945,1107,2026-01-06 06:16:48.350205,2,424.12,Canada
21110,1366,2025-05-26 06:16:48.350205,7,83.24,USA
16073,1280,2025-05-27 06:16:48.350205,2,15.71,UK
90818,1127,2025-07-15 06:16:48.350205,9,393.52,Canada
20195,1228,2025-09-15 06:16:48.350205,9,42.02,India
11537,1110,2025-11-09 06:16:48.350205,3,494.32,UK
27138,1135,2025-04-03 06:16:48.350205,8,339.02,Germany
54328,1361,2025-07-07 06:16:48.350205,4,377.96,Canada
56202,1185,2025-06-12 06:16:48.350205,3,126.67,UK
50164,1655,2025-08-09 06:16:48.350205,1,338.56,UK
99743,1583,2025-03-24 06:16:48.350205,5,26.39,Canada
64659,1128,2025-04-29 06:16:48.350205,4,419.72,Germany
96155,1875,2025-09-25 06:16:48.350205,1,88.96,Australia
59692,1260,2025-05-16 06:16:48.350205,8,350.19,Germany
34845,1514,2026-01-06 06:16:48.350205,8,116.12,UK
99846,1448,2025-08-28 06:16:48.350205,8,38.88,USA
40562,1899,2026-02-13 06:16:48.350205,3,243.34,Australia
38036,1103,2025-07-01 06:16:48.350205,6,88.8,Australia
70752,1482,2025-12-06 06:16:48.350205,7,366.07,UK
84233,1223,2025-07-27 06:16:48.350205,9,122.6,Canada
93049,1831,2025-06-25 06:16:48.350205,5,174.52,Canada
78681,1873,2025-09-16 06:16:48.350205,9,285.88,Canada
37818,1865,2025-05-14 06:16:48.350205,6,146.06,Germany
40544,1490,2025-07-24 06:16:48.350205,4,192.1,India
72532,1472,2025-04-26 06:16:48.350205,1,408.73,Canada
88636,1009,2025-11-05 06:16:48.350205,1,93.71,Canada
67705,1404,2025-05-18 06:16:48.350205,5,45.69,Australia
30104,1895,2025-04-14 06:16:48.350205,3,167.54,USA
79603,1301,2025-09-11 06:16:48.350205,5,215.07,USA
69025,1230,2025-09-14 06:16:48.350205,5,273.62,UK
42317,1730,2025-12-31 06:16:48.350205,1,189.35,UK
41416,1922,2025-10-20 06:16:48.350205,8,396.01,UK
52012,1065,2025-06-06 06:16:48.350205,5,24.46,Canada
78045,1936,2025-12-14 06:16:48.350205,5,218.72,USA
31400,1111,2025-05-21 06:16:48.350205,9,194.22,UK
58270,1012,2026-03-02 06:16:48.350205,8,325.55,USA
82069,1392,2026-02-28 06:16:48.350205,1,483.31,Canada
59833,1499,2025-03-29 06:16:48.350205,3,257.64,Australia
73644,1931,2025-08-28 06:16:48.350205,7,493.5,Canada
90206,1597,2025-08-22 06:16:48.350205,1,154.61,UK
79468,1233,2025-08-10 06:16:48.350205,1,20.28,Canada
69473,1601,2025-10-29 06:16:48.350205,5,87.0,Canada
55809,1313,2025-08-23 06:16:48.350205,9,200.59,USA
48328,1565,2025-12-21 06:16:48.350205,6,161.59,India
46784,1011,2026-01-19 06:16:48.350205,2,53.04,Germany
33723,1208,2025-06-05 06:16:48.350205,9,219.17,UK
70646,1973,2025-05-05 06:16:48.350205,6,172.37,India
76255,1013,2025-03-17 06:16:48.350205,5,65.7,Australia
10074,1632,2025-03-23 06:16:48.350205,5,151.58,UK
36498,1417,2025-11-07 06:16:48.350205,3,443.79,India
75522,1436,2025-11-02 06:16:48.350205,6,154.51,Canada
30541,1376,2025-05-30 06:16:48.350205,4,358.41,UK
55929,1019,2025-05-01 06:16:48.350205,2,307.96,India
36028,1586,2025-08-28 06:16:48.350205,3,216.45,Germany
39545,1911,2025-12-10 06:16:48.350205,9,123.32,Canada
89569,1754,2025-07-04 06:16:48.350205,9,187.66,UK
41673,1734,2025-11-25 06:16:48.350205,6,298.09,Australia
40974,1069,2025-04-20 06:16:48.350205,9,178.62,Australia
68899,1823,2025-10-22 06:16:48.350205,4,111.37,UK
33097,1210,2025-12-26 06:16:48.350205,5,62.65,India
74824,1100,2025-06-02 06:16:48.350205,6,440.48,UK
33525,1697,2025-12-02 06:16:48.350205,9,222.95,Canada
67804,1131,2025-09-14 06:16:48.350205,5,314.48,USA
25043,1622,2025-11-15 06:16:48.350205,8,247.75,Australia
51846,1380,2026-03-01 06:16:48.350205,1,436.92,India
87261,1131,2025-11-06 06:16:48.350205,5,275.73,Germany
60227,1019,2025-08-27 06:16:48.350205,1,242.99,UK
63028,1905,2025-05-26 06:16:48.350205,6,462.68,Canada
47383,1535,2025-09-06 06:16:48.350205,7,361.25,UK
39483,1226,2026-02-26 06:16:48.350205,5,60.22,Germany
17265,1153,2025-10-11 06:16:48.350205,1,92.96,Canada
32763,1804,2025-06-23 06:16:48.350205,6,394.63,Germany
85652,1741,2025-06-11 06:16:48.350205,5,418.75,Canada
25733,1468,2025-05-28 06:16:48.350205,6,274.87,USA
47420,1821,2025-09-24 06:16:48.350205,7,279.46,Australia
19247,1999,2025-03-27 06:16:48.350205,7,317.81,Canada
33840,1870,2025-11-11 06:16:48.350205,2,222.36,Germany
75149,1404,2025-07-07 06:16:48.350205,3,341.7,India
31058,1201,2025-07-17 06:16:48.350205,6,58.7,Australia
44929,1037,2025-10-26 06:16:48.350205,3,480.83,USA
94171,1941,2026-01-03 06:16:48.350205,2,376.33,UK
41362,1771,2025-04-01 06:16:48.350205,4,317.43,USA
96489,1187,2025-06-06 06:16:48.350205,5,161.58,USA
94664,1056,2025-07-03 06:16:48.350205,9,84.67,UK
57356,1940,2025-12-04 06:16:48.350205,3,207.62,Canada
87597,1019,2025-05-21 06:16:48.350205,3,332.48,USA
16041,1272,2025-11-18 06:16:48.350205,6,318.69,Australia
88209,1118,2026-02-06 06:16:48.350205,5,194.41,USA
71954,1582,2025-05-23 06:16:48.350205,6,308.58,India
71869,1515,2025-05-14 06:16:48.350205,7,407.81,Australia
31059,1220,2025-04-11 06:16:48.350205,3,18.01,India
54722,1525,2025-06-01 06:16:48.350205,5,228.06,Australia
27548,1514,2025-11-09 06:16:48.350205,8,380.48,Germany
25078,1727,2025-06-10 06:16:48.350205,4,275.34,UK
15419,1740,2025-12-30 06:16:48.350205,2,327.48,Australia
45490,1335,2025-06-11 06:16:48.350205,4,260.75,Australia
86086,1697,2025-12-03 06:16:48.350205,2,495.98,Canada
68760,1054,2026-02-03 06:16:48.350205,3,32.04,Canada
40337,1499,2025-09-24 06:16:48.350205,4,248.07,Germany
11468,1899,2026-02-12 06:16:48.350205,4,50.25,Canada
34309,1887,2025-03-06 06:16:48.350205,9,84.09,Canada
76344,1765,2025-06-24 06:16:48.350205,6,194.6,India
82255,1535,2025-07-08 06:16:48.350205,9,81.99,Canada
91899,1161,2025-08-24 06:16:48.350205,4,482.03,Canada
38718,1669,2025-07-02 06:16:48.350205,9,473.66,Germany
47841,1593,2025-10-23 06:16:48.350205,9,171.37,Germany
83548,1914,2025-04-30 06:16:48.350205,6,321.68,USA
93565,1158,2025-08-18 06:16:48.350205,5,269.21,Canada
56660,1187,2025-05-02 06:16:48.350205,3,408.72,Canada
60281,1059,2025-11-12 06:16:48.350205,5,315.59,Australia
10767,1914,2026-01-10 06:16:48.350205,3,5.12,Canada
13895,1816,2025-09-18 06:16:48.350205,5,382.77,India
68026,1318,2026-02-08 06:16:48.350205,5,374.69,Australia
52968,1877,2025-03-08 06:16:48.350205,2,257.31,Canada
50097,1210,2026-02-01 06:16:48.350205,9,451.94,India
